No,TMNo,EnNo,Name,INOUT,Mode,DateTime
5807,1,52,,0,0,10/11/2019 9:29
5808,1,54,,0,0,10/11/2019 9:29
5809,1,103,,0,0,10/11/2019 9:29
5810,1,12,,0,0,10/11/2019 9:29
5811,1,90,,0,0,10/11/2019 9:30
5812,1,60,,0,0,10/11/2019 9:30
5813,1,105,,0,0,10/11/2019 9:31
5814,1,76,,0,0,10/11/2019 9:31
5815,1,106,,0,0,10/11/2019 9:31
5816,1,110,,0,0,10/11/2019 9:31
5817,1,5,,0,0,10/11/2019 9:33
5818,1,78,,0,0,10/11/2019 9:42
5819,1,91,,0,0,10/11/2019 9:48
5820,1,50,,0,0,10/11/2019 9:49
5821,1,55,,0,0,10/11/2019 9:51
5822,1,56,,0,0,10/11/2019 9:52
5823,1,98,,0,0,10/11/2019 9:53
5824,1,35,,0,0,10/11/2019 10:06
5825,1,67,,0,0,10/11/2019 10:21
5826,1,45,,0,0,10/11/2019 10:51
5827,1,62,,0,0,10/11/2019 10:56
5828,1,96,,0,0,10/11/2019 10:57
5829,1,120,,0,0,10/11/2019 11:04
5830,1,119,,0,0,10/11/2019 11:04
5831,1,117,,0,0,10/11/2019 11:04
5832,1,121,,0,0,10/11/2019 11:04
5833,1,115,,0,0,10/11/2019 11:07
5834,1,116,,0,0,10/11/2019 11:08
5835,1,68,,0,0,10/11/2019 11:11
5836,1,66,,0,0,10/11/2019 11:14
5837,1,78,,0,0,10/11/2019 11:20
5838,1,92,,0,0,10/11/2019 11:21
5839,1,99,,0,0,10/11/2019 12:07
5840,1,113,,0,0,10/11/2019 12:10
5841,1,91,,0,0,10/11/2019 12:32
5842,1,68,,0,0,10/11/2019 14:06
5843,1,45,,0,0,10/11/2019 15:02
5844,1,14,,0,0,10/11/2019 15:02
5845,1,38,,0,0,10/11/2019 15:16
5846,1,62,,0,0,10/11/2019 15:20
5847,1,41,,0,0,10/11/2019 15:20
5848,1,66,,0,0,10/11/2019 15:21
5849,1,96,,0,0,10/11/2019 15:21
5850,1,24,,0,0,10/11/2019 15:31
5851,1,23,,0,0,10/11/2019 15:31
5852,1,72,,0,0,10/11/2019 15:32
5853,1,64,,0,0,10/11/2019 15:56
5854,1,74,,0,0,10/11/2019 15:57
5855,1,94,,0,0,10/11/2019 15:58
5856,1,43,,0,0,10/11/2019 15:59
5857,1,93,,0,0,10/11/2019 15:59
5858,1,63,,0,0,10/11/2019 15:59
5859,1,73,,0,0,10/11/2019 16:00
5860,1,88,,0,0,10/11/2019 16:00
5861,1,75,,0,0,10/11/2019 16:12
5862,1,102,,0,0,10/11/2019 16:19
5863,1,72,,0,0,10/11/2019 16:57
5864,1,41,,0,0,10/11/2019 16:57
5865,1,74,,0,0,10/11/2019 16:57
5866,1,73,,0,0,10/11/2019 16:58
5867,1,94,,0,0,10/11/2019 16:58
5868,1,65,,0,0,10/11/2019 17:05
5869,1,63,,0,0,10/11/2019 17:05
5870,1,75,,0,0,10/11/2019 17:06
5871,1,102,,0,0,10/11/2019 17:08
5872,1,93,,0,0,10/11/2019 17:10
5873,1,43,,0,0,10/11/2019 17:10
5874,1,88,,0,0,10/11/2019 17:14
5875,1,5,,0,0,10/11/2019 18:27
5876,1,9,,0,0,10/11/2019 18:29
5877,1,9,,0,0,10/12/2019 8:39
5878,1,5,,0,0,10/12/2019 9:10
5879,1,62,,0,0,10/12/2019 9:31
5880,1,68,,0,0,10/12/2019 9:34
5881,1,59,,0,0,10/12/2019 9:43
5882,1,67,,0,0,10/12/2019 9:54
5883,1,113,,0,0,10/12/2019 10:12
5884,1,11,,0,0,10/12/2019 10:33
5885,1,37,,0,0,10/12/2019 11:59
5886,1,11,,0,0,10/12/2019 15:38
5887,1,62,,0,0,10/12/2019 15:40
5888,1,113,,0,0,10/12/2019 15:44
5889,1,67,,0,0,10/12/2019 15:44
5890,1,92,,0,0,10/12/2019 15:44
5891,1,9,,0,0,10/12/2019 18:12
5892,1,114,,0,0,10/14/2019 8:07
5893,1,14,,0,0,10/14/2019 8:07
5894,1,57,,0,0,10/14/2019 8:07
5895,1,59,,0,0,10/14/2019 8:07
5896,1,41,,0,0,10/14/2019 8:07
5897,1,97,,0,0,10/14/2019 8:07
5898,1,98,,0,0,10/14/2019 8:07
5899,1,50,,0,0,10/14/2019 8:08
5900,1,9,,0,0,10/14/2019 8:08
5901,1,105,,0,0,10/14/2019 8:08
5902,1,77,,0,0,10/14/2019 8:08
5903,1,60,,0,0,10/14/2019 8:08
5904,1,54,,0,0,10/14/2019 8:09
5905,1,69,,0,0,10/14/2019 8:09
5906,1,11,,0,0,10/14/2019 8:09
5907,1,12,,0,0,10/14/2019 8:09
5908,1,53,,0,0,10/14/2019 8:09
5909,1,56,,0,0,10/14/2019 8:11
5910,1,55,,0,0,10/14/2019 8:11
5911,1,51,,0,0,10/14/2019 8:11
5912,1,76,,0,0,10/14/2019 8:11
5913,1,90,,0,0,10/14/2019 8:11
5914,1,52,,0,0,10/14/2019 8:13
5915,1,67,,0,0,10/14/2019 8:16
5916,1,13,,0,0,10/14/2019 8:16
5917,1,99,,0,0,10/14/2019 8:17
5918,1,110,,0,0,10/14/2019 8:18
5919,1,106,,0,0,10/14/2019 8:18
5920,1,16,,0,0,10/14/2019 8:18
5921,1,15,,0,0,10/14/2019 8:18
5922,1,35,,0,0,10/14/2019 8:21
5923,1,103,,0,0,10/14/2019 8:28
5924,1,115,,0,0,10/14/2019 8:32
5925,1,116,,0,0,10/14/2019 8:32
5926,1,120,,0,0,10/14/2019 8:32
5927,1,120,,0,0,10/14/2019 8:32
5928,1,117,,0,0,10/14/2019 8:32
5929,1,118,,0,0,10/14/2019 8:34
5930,1,121,,0,0,10/14/2019 8:36
5931,1,18,,0,0,10/14/2019 9:00
5932,1,52,,0,0,10/14/2019 9:08
5933,1,103,,0,0,10/14/2019 9:09
5934,1,50,,0,0,10/14/2019 9:09
5935,1,69,,0,0,10/14/2019 9:09
5936,1,54,,0,0,10/14/2019 9:09
5937,1,51,,0,0,10/14/2019 9:09
5938,1,105,,0,0,10/14/2019 9:09
5939,1,77,,0,0,10/14/2019 9:09
5940,1,97,,0,0,10/14/2019 9:10
5941,1,41,,0,0,10/14/2019 9:10
5942,1,99,,0,0,10/14/2019 9:11
5943,1,106,,0,0,10/14/2019 9:13
5944,1,18,,0,0,10/14/2019 9:15
5945,1,110,,0,0,10/14/2019 9:18
5946,1,59,,0,0,10/14/2019 9:47
5947,1,114,,0,0,10/14/2019 9:47
5948,1,11,,0,0,10/14/2019 9:47
5949,1,12,,0,0,10/14/2019 9:48
5950,1,14,,0,0,10/14/2019 9:48
5951,1,41,,0,0,10/14/2019 9:48
5952,1,41,,0,0,10/14/2019 9:48
5953,1,55,,0,0,10/14/2019 9:56
5954,1,56,,0,0,10/14/2019 9:56
5955,1,78,,0,0,10/14/2019 9:56
5956,1,67,,0,0,10/14/2019 10:04
5957,1,98,,0,0,10/14/2019 10:04
5958,1,15,,0,0,10/14/2019 10:04
5959,1,35,,0,0,10/14/2019 10:06
5960,1,16,,0,0,10/14/2019 10:07
5961,1,13,,0,0,10/14/2019 10:07
5962,1,61,,0,0,10/14/2019 10:07
5963,1,80,,0,0,10/14/2019 10:07
5964,1,120,,0,0,10/14/2019 10:09
5965,1,119,,0,0,10/14/2019 10:09
5966,1,121,,0,0,10/14/2019 10:10
5967,1,76,,0,0,10/14/2019 10:12
5968,1,60,,0,0,10/14/2019 10:12
5969,1,90,,0,0,10/14/2019 10:12
5970,1,115,,0,0,10/14/2019 10:22
5971,1,116,,0,0,10/14/2019 10:22
5972,1,80,,0,0,10/14/2019 11:33
5973,1,61,,0,0,10/14/2019 11:33
5974,1,81,,0,0,10/14/2019 15:09
5975,1,66,,0,0,10/14/2019 15:12
5976,1,68,,0,0,10/14/2019 15:14
5977,1,37,,0,0,10/14/2019 15:24
5978,1,23,,0,0,10/14/2019 15:24
5979,1,71,,0,0,10/14/2019 15:47
5980,1,42,,0,0,10/14/2019 15:57
5981,1,45,,0,0,10/14/2019 15:58
5982,1,93,,0,0,10/14/2019 16:02
5983,1,74,,0,0,10/14/2019 16:02
5984,1,107,,0,0,10/14/2019 16:03
5985,1,88,,0,0,10/14/2019 16:03
5988,1,101,,0,0,10/14/2019 16:07
5989,1,102,,0,0,10/14/2019 16:07
5990,1,72,,0,0,10/14/2019 16:11
5991,1,44,,0,0,10/14/2019 16:16
5992,1,64,,0,0,10/14/2019 16:19
5993,1,23,,0,0,10/14/2019 16:44
5994,1,37,,0,0,10/14/2019 16:44
5995,1,24,,0,0,10/14/2019 16:44
5996,1,66,,0,0,10/14/2019 17:13
5997,1,71,,0,0,10/14/2019 17:13
5999,1,68,,0,0,10/14/2019 17:14
6000,1,88,,0,0,10/14/2019 17:15
6001,1,42,,0,0,10/14/2019 17:15
6002,1,64,,0,0,10/14/2019 17:15
6003,1,93,,0,0,10/14/2019 17:15
6004,1,44,,0,0,10/14/2019 17:16
6005,1,101,,0,0,10/14/2019 17:17
6006,1,102,,0,0,10/14/2019 17:17
6007,1,72,,0,0,10/14/2019 17:40
6008,1,74,,0,0,10/14/2019 17:40
6009,1,45,,0,0,10/14/2019 17:42
6010,1,111,,0,0,10/14/2019 18:03
6011,1,9,,0,0,10/14/2019 18:30
6012,1,111,,0,0,10/14/2019 19:25
6013,1,1,,0,0,10/15/2019 7:47
6014,1,98,,0,0,10/15/2019 7:53
6015,1,54,,0,0,10/15/2019 7:54
6016,1,3,,0,0,10/15/2019 7:57
6017,1,114,,0,0,10/15/2019 8:00
6018,1,55,,0,0,10/15/2019 8:00
6019,1,56,,0,0,10/15/2019 8:00
6020,1,76,,0,0,10/15/2019 8:00
6021,1,57,,0,0,10/15/2019 8:03
6022,1,99,,0,0,10/15/2019 8:03
6023,1,106,,0,0,10/15/2019 8:04
6024,1,110,,0,0,10/15/2019 8:04
6025,1,105,,0,0,10/15/2019 8:04
6026,1,51,,0,0,10/15/2019 8:04
6027,1,97,,0,0,10/15/2019 8:04
6028,1,60,,0,0,10/15/2019 8:04
6029,1,77,,0,0,10/15/2019 8:05
6030,1,59,,0,0,10/15/2019 8:07
6031,1,53,,0,0,10/15/2019 8:08
6032,1,92,,0,0,10/15/2019 8:09
6033,1,9,,0,0,10/15/2019 8:10
6034,1,52,,0,0,10/15/2019 8:12
6035,1,67,,0,0,10/15/2019 8:12
6036,1,11,,0,0,10/15/2019 8:15
6037,1,12,,0,0,10/15/2019 8:15
6038,1,35,,0,0,10/15/2019 8:17
6039,1,13,,0,0,10/15/2019 8:17
6040,1,103,,0,0,10/15/2019 8:20
6041,1,90,,0,0,10/15/2019 8:20
6042,1,121,,0,0,10/15/2019 8:22
6043,1,118,,0,0,10/15/2019 8:23
6044,1,115,,0,0,10/15/2019 8:29
6045,1,116,,0,0,10/15/2019 8:29
6046,1,120,,0,0,10/15/2019 8:32
6047,1,120,,0,0,10/15/2019 8:32
6048,1,52,,0,0,10/15/2019 9:24
6049,1,5,,0,0,10/15/2019 9:35
6050,1,51,,0,0,10/15/2019 9:37
6051,1,105,,0,0,10/15/2019 9:37
6052,1,77,,0,0,10/15/2019 9:37
6053,1,57,,0,0,10/15/2019 9:37
6054,1,54,,0,0,10/15/2019 9:38
6055,1,90,,0,0,10/15/2019 9:38
6056,1,97,,0,0,10/15/2019 9:38
6057,1,98,,0,0,10/15/2019 9:38
6058,1,76,,0,0,10/15/2019 9:38
6059,1,12,,0,0,10/15/2019 9:38
6060,1,35,,0,0,10/15/2019 9:38
6061,1,11,,0,0,10/15/2019 9:38
6062,1,55,,0,0,10/15/2019 9:39
6063,1,13,,0,0,10/15/2019 9:39
6064,1,59,,0,0,10/15/2019 9:39
6065,1,56,,0,0,10/15/2019 9:39
6066,1,53,,0,0,10/15/2019 9:39
6067,1,99,,0,0,10/15/2019 9:40
6068,1,92,,0,0,10/15/2019 9:40
6069,1,67,,0,0,10/15/2019 9:41
6070,1,13,,0,0,10/15/2019 9:41
6071,1,114,,0,0,10/15/2019 9:42
6072,1,106,,0,0,10/15/2019 9:52
6073,1,110,,0,0,10/15/2019 9:53
6074,1,61,,0,0,10/15/2019 9:59
6075,1,80,,0,0,10/15/2019 9:59
6076,1,120,,0,0,10/15/2019 10:07
6077,1,119,,0,0,10/15/2019 10:07
6078,1,115,,0,0,10/15/2019 10:56
6079,1,116,,0,0,10/15/2019 10:57
6080,1,80,,0,0,10/15/2019 11:03
6081,1,61,,0,0,10/15/2019 11:03
6082,1,66,,0,0,10/15/2019 15:03
6083,1,68,,0,0,10/15/2019 15:09
6084,1,81,,0,0,10/15/2019 15:15
6085,1,82,,0,0,10/15/2019 15:19
6086,1,85,,0,0,10/15/2019 15:22
6087,1,23,,0,0,10/15/2019 15:23
6088,1,37,,0,0,10/15/2019 15:24
6089,1,41,,0,0,10/15/2019 15:48
6090,1,93,,0,0,10/15/2019 15:53
6091,1,94,,0,0,10/15/2019 15:54
6092,1,42,,0,0,10/15/2019 15:56
6093,1,42,,0,0,10/15/2019 15:57
6094,1,65,,0,0,10/15/2019 15:58
6095,1,63,,0,0,10/15/2019 15:58
6096,1,100,,0,0,10/15/2019 15:59
6097,1,64,,0,0,10/15/2019 15:59
6098,1,46,,0,0,10/15/2019 15:59
6102,1,74,,0,0,10/15/2019 16:03
6103,1,43,,0,0,10/15/2019 16:06
6104,1,44,,0,0,10/15/2019 16:07
6105,1,75,,0,0,10/15/2019 16:07
6106,1,88,,0,0,10/15/2019 16:08
6107,1,85,,0,0,10/15/2019 16:11
6108,1,82,,0,0,10/15/2019 16:11
6109,1,62,,0,0,10/15/2019 16:14
6110,1,73,,0,0,10/15/2019 16:16
6111,1,101,,0,0,10/15/2019 16:17
6112,1,102,,0,0,10/15/2019 16:18
6113,1,104,,0,0,10/15/2019 16:27
6114,1,66,,0,0,10/15/2019 17:28
6115,1,64,,0,0,10/15/2019 17:29
6117,1,68,,0,0,10/15/2019 17:35
6118,1,88,,0,0,10/15/2019 17:48
6119,1,65,,0,0,10/15/2019 17:48
6120,1,104,,0,0,10/15/2019 17:49
6121,1,74,,0,0,10/15/2019 17:49
6122,1,100,,0,0,10/15/2019 17:49
6123,1,41,,0,0,10/15/2019 17:49
6124,1,46,,0,0,10/15/2019 17:49
6125,1,63,,0,0,10/15/2019 17:49
6126,1,73,,0,0,10/15/2019 17:49
6127,1,94,,0,0,10/15/2019 17:50
6128,1,75,,0,0,10/15/2019 17:50
6129,1,43,,0,0,10/15/2019 17:50
6130,1,42,,0,0,10/15/2019 17:50
6131,1,44,,0,0,10/15/2019 17:50
6132,1,102,,0,0,10/15/2019 17:51
6133,1,101,,0,0,10/15/2019 17:51
6134,1,93,,0,0,10/15/2019 17:51
6135,1,111,,0,0,10/15/2019 17:51
6136,1,9,,0,0,10/15/2019 18:02
6137,1,122,,0,0,10/15/2019 18:19
6138,1,5,,0,0,10/15/2019 18:53
6139,1,111,,0,0,10/15/2019 19:17
6140,1,122,,0,0,10/15/2019 19:25
6141,1,3,,0,0,10/15/2019 19:27
6142,1,3,,0,0,10/16/2019 7:56
6143,1,114,,0,0,10/16/2019 7:57
6144,1,98,,0,0,10/16/2019 7:57
6145,1,41,,0,0,10/16/2019 7:58
6146,1,55,,0,0,10/16/2019 7:58
6147,1,56,,0,0,10/16/2019 7:58
6148,1,77,,0,0,10/16/2019 7:59
6149,1,9,,0,0,10/16/2019 7:59
6150,1,50,,0,0,10/16/2019 8:00
6151,1,57,,0,0,10/16/2019 8:01
6152,1,105,,0,0,10/16/2019 8:01
6153,1,59,,0,0,10/16/2019 8:03
6154,1,92,,0,0,10/16/2019 8:03
6155,1,54,,0,0,10/16/2019 8:05
6156,1,76,,0,0,10/16/2019 8:05
6157,1,97,,0,0,10/16/2019 8:05
6158,1,53,,0,0,10/16/2019 8:06
6159,1,69,,0,0,10/16/2019 8:06
6160,1,52,,0,0,10/16/2019 8:07
6161,1,20,,0,0,10/16/2019 8:08
6162,1,51,,0,0,10/16/2019 8:08
6163,1,16,,0,0,10/16/2019 8:09
6164,1,12,,0,0,10/16/2019 8:09
6165,1,11,,0,0,10/16/2019 8:09
6166,1,67,,0,0,10/16/2019 8:10
6167,1,110,,0,0,10/16/2019 8:10
6168,1,99,,0,0,10/16/2019 8:10
6169,1,13,,0,0,10/16/2019 8:11
6170,1,60,,0,0,10/16/2019 8:12
6171,1,15,,0,0,10/16/2019 8:12
6172,1,113,,0,0,10/16/2019 8:14
6173,1,35,,0,0,10/16/2019 8:15
6174,1,103,,0,0,10/16/2019 8:17
6175,1,90,,0,0,10/16/2019 8:18
6176,1,117,,0,0,10/16/2019 8:30
6177,1,120,,0,0,10/16/2019 8:30
6178,1,118,,0,0,10/16/2019 8:31
6179,1,14,,0,0,10/16/2019 8:31
6180,1,115,,0,0,10/16/2019 8:35
6181,1,116,,0,0,10/16/2019 8:35
6182,1,121,,0,0,10/16/2019 8:50
6183,1,77,,0,0,10/16/2019 9:13
6184,1,51,,0,0,10/16/2019 9:23
6185,1,114,,0,0,10/16/2019 9:23
6186,1,69,,0,0,10/16/2019 9:23
6187,1,54,,0,0,10/16/2019 9:24
6188,1,99,,0,0,10/16/2019 9:24
6189,1,110,,0,0,10/16/2019 9:24
6190,1,14,,0,0,10/16/2019 9:24
6191,1,11,,0,0,10/16/2019 9:25
6192,1,12,,0,0,10/16/2019 9:25
6193,1,50,,0,0,10/16/2019 9:25
6194,1,52,,0,0,10/16/2019 9:25
6195,1,55,,0,0,10/16/2019 9:26
6196,1,61,,0,0,10/16/2019 9:52
6197,1,80,,0,0,10/16/2019 9:52
6198,1,15,,0,0,10/16/2019 9:56
6199,1,105,,0,0,10/16/2019 10:07
6200,1,113,,0,0,10/16/2019 10:07
6201,1,103,,0,0,10/16/2019 10:08
6202,1,57,,0,0,10/16/2019 10:08
6203,1,41,,0,0,10/16/2019 10:09
6204,1,56,,0,0,10/16/2019 10:09
6205,1,59,,0,0,10/16/2019 10:10
6206,1,92,,0,0,10/16/2019 10:10
6207,1,97,,0,0,10/16/2019 10:10
6208,1,90,,0,0,10/16/2019 10:11
6209,1,16,,0,0,10/16/2019 10:18
6210,1,16,,0,0,10/16/2019 10:19
6211,1,35,,0,0,10/16/2019 10:19
6212,1,13,,0,0,10/16/2019 10:20
6213,1,76,,0,0,10/16/2019 10:24
6214,1,53,,0,0,10/16/2019 10:25
6215,1,60,,0,0,10/16/2019 10:25
6216,1,98,,0,0,10/16/2019 10:25
6217,1,67,,0,0,10/16/2019 10:25
6218,1,119,,0,0,10/16/2019 10:43
6219,1,117,,0,0,10/16/2019 10:43
6220,1,120,,0,0,10/16/2019 10:44
6221,1,118,,0,0,10/16/2019 10:44
6222,1,115,,0,0,10/16/2019 10:48
6223,1,116,,0,0,10/16/2019 10:48
6224,1,2,,0,0,10/16/2019 13:12
6225,1,3,,0,0,10/16/2019 13:13
6226,1,3,,0,0,10/16/2019 13:13
6227,1,66,,0,0,10/16/2019 15:09
6228,1,81,,0,0,10/16/2019 15:13
6229,1,68,,0,0,10/16/2019 15:15
6230,1,37,,0,0,10/16/2019 15:24
6231,1,24,,0,0,10/16/2019 15:24
6232,1,23,,0,0,10/16/2019 15:24
6233,1,85,,0,0,10/16/2019 15:26
6234,1,85,,0,0,10/16/2019 15:26
6235,1,72,,0,0,10/16/2019 15:27
6236,1,88,,0,0,10/16/2019 15:43
6237,1,96,,0,0,10/16/2019 15:54
6238,1,73,,0,0,10/16/2019 15:54
6239,1,46,,0,0,10/16/2019 15:57
6240,1,64,,0,0,10/16/2019 15:58
6241,1,45,,0,0,10/16/2019 15:58
6242,1,42,,0,0,10/16/2019 15:58
6243,1,93,,0,0,10/16/2019 16:00
6244,1,63,,0,0,10/16/2019 16:00
6245,1,100,,0,0,10/16/2019 16:00
6246,1,94,,0,0,10/16/2019 16:01
6247,1,65,,0,0,10/16/2019 16:03
6248,1,74,,0,0,10/16/2019 16:03
6249,1,44,,0,0,10/16/2019 16:06
6250,1,43,,0,0,10/16/2019 16:07
6251,1,101,,0,0,10/16/2019 16:16
6252,1,102,,0,0,10/16/2019 16:16
6253,1,104,,0,0,10/16/2019 16:37
6254,1,82,,0,0,10/16/2019 17:08
6255,1,22,,0,0,10/16/2019 17:08
6256,1,85,,0,0,10/16/2019 17:08
6257,1,68,,0,0,10/16/2019 17:14
6258,1,88,,0,0,10/16/2019 17:14
6259,1,65,,0,0,10/16/2019 17:14
6260,1,64,,0,0,10/16/2019 17:14
6261,1,96,,0,0,10/16/2019 17:15
6262,1,66,,0,0,10/16/2019 17:15
6263,1,63,,0,0,10/16/2019 17:15
6264,1,46,,0,0,10/16/2019 17:15
6265,1,94,,0,0,10/16/2019 17:16
6266,1,74,,0,0,10/16/2019 17:16
6267,1,42,,0,0,10/16/2019 17:16
6268,1,44,,0,0,10/16/2019 17:16
6269,1,43,,0,0,10/16/2019 17:16
6270,1,72,,0,0,10/16/2019 17:16
6271,1,73,,0,0,10/16/2019 17:16
6272,1,93,,0,0,10/16/2019 17:16
6273,1,100,,0,0,10/16/2019 17:16
6274,1,104,,0,0,10/16/2019 17:16
6275,1,45,,0,0,10/16/2019 17:16
6276,1,102,,0,0,10/16/2019 17:17
6277,1,101,,0,0,10/16/2019 17:17
6278,1,122,,0,0,10/16/2019 17:52
6279,1,78,,0,0,10/16/2019 17:52
6280,1,111,,0,0,10/16/2019 18:12
6281,1,9,,0,0,10/16/2019 18:30
6282,1,78,,0,0,10/16/2019 19:15
6283,1,6,,0,0,10/16/2019 19:22
6284,1,122,,0,0,10/16/2019 19:22
6285,1,111,,0,0,10/16/2019 19:26
6286,1,3,,0,0,10/16/2019 20:15
6287,1,50,,0,0,10/17/2019 8:02
6288,1,41,,0,0,10/17/2019 8:02
6289,1,12,,0,0,10/17/2019 8:02
6290,1,9,,0,0,10/17/2019 8:02
6291,1,98,,0,0,10/17/2019 8:02
6292,1,97,,0,0,10/17/2019 8:02
6293,1,55,,0,0,10/17/2019 8:02
6294,1,56,,0,0,10/17/2019 8:02
6295,1,92,,0,0,10/17/2019 8:03
6296,1,3,,0,0,10/17/2019 8:04
6297,1,60,,0,0,10/17/2019 8:05
6298,1,69,,0,0,10/17/2019 8:05
6299,1,14,,0,0,10/17/2019 8:06
6300,1,77,,0,0,10/17/2019 8:06
6301,1,110,,0,0,10/17/2019 8:06
6302,1,106,,0,0,10/17/2019 8:06
6303,1,54,,0,0,10/17/2019 8:06
6304,1,59,,0,0,10/17/2019 8:07
6305,1,57,,0,0,10/17/2019 8:07
6306,1,53,,0,0,10/17/2019 8:08
6307,1,76,,0,0,10/17/2019 8:08
6308,1,52,,0,0,10/17/2019 8:09
6309,1,16,,0,0,10/17/2019 8:09
6310,1,67,,0,0,10/17/2019 8:12
6311,1,51,,0,0,10/17/2019 8:12
6312,1,35,,0,0,10/17/2019 8:15
6313,1,13,,0,0,10/17/2019 8:19
6314,1,90,,0,0,10/17/2019 8:19
6315,1,115,,0,0,10/17/2019 8:34
6316,1,116,,0,0,10/17/2019 8:34
6317,1,120,,0,0,10/17/2019 8:37
6318,1,118,,0,0,10/17/2019 8:37
6319,1,121,,0,0,10/17/2019 8:43
6320,1,77,,0,0,10/17/2019 9:19
6321,1,52,,0,0,10/17/2019 9:44
6322,1,51,,0,0,10/17/2019 9:45
6323,1,106,,0,0,10/17/2019 9:45
6324,1,110,,0,0,10/17/2019 9:45
6325,1,57,,0,0,10/17/2019 9:45
6326,1,50,,0,0,10/17/2019 9:45
6327,1,69,,0,0,10/17/2019 9:45
6328,1,54,,0,0,10/17/2019 9:45
6329,1,59,,0,0,10/17/2019 9:45
6330,1,98,,0,0,10/17/2019 9:46
6331,1,67,,0,0,10/17/2019 9:46
6332,1,41,,0,0,10/17/2019 9:47
6333,1,76,,0,0,10/17/2019 9:47
6334,1,55,,0,0,10/17/2019 9:47
6335,1,60,,0,0,10/17/2019 9:47
6336,1,97,,0,0,10/17/2019 9:47
6337,1,56,,0,0,10/17/2019 9:47
6338,1,53,,0,0,10/17/2019 9:47
6339,1,14,,0,0,10/17/2019 9:49
6340,1,92,,0,0,10/17/2019 9:49
6341,1,61,,0,0,10/17/2019 10:01
6342,1,80,,0,0,10/17/2019 10:01
6343,1,90,,0,0,10/17/2019 10:19
6344,1,35,,0,0,10/17/2019 10:23
6345,1,16,,0,0,10/17/2019 10:24
6346,1,121,,0,0,10/17/2019 10:32
6347,1,117,,0,0,10/17/2019 10:33
6348,1,120,,0,0,10/17/2019 10:33
6349,1,119,,0,0,10/17/2019 10:34
6350,1,118,,0,0,10/17/2019 10:34
6351,1,15,,0,0,10/17/2019 10:36
6352,1,13,,0,0,10/17/2019 10:36
6353,1,115,,0,0,10/17/2019 10:48
6354,1,116,,0,0,10/17/2019 10:48
6355,1,61,,0,0,10/17/2019 11:16
6356,1,80,,0,0,10/17/2019 11:16
6357,1,81,,0,0,10/17/2019 15:12
6358,1,82,,0,0,10/17/2019 15:14
6359,1,85,,0,0,10/17/2019 15:21
6360,1,68,,0,0,10/17/2019 15:21
6361,1,66,,0,0,10/17/2019 15:21
6362,1,72,,0,0,10/17/2019 15:27
6363,1,62,,0,0,10/17/2019 15:48
6364,1,42,,0,0,10/17/2019 15:50
6365,1,88,,0,0,10/17/2019 15:54
6366,1,63,,0,0,10/17/2019 15:56
6367,1,93,,0,0,10/17/2019 15:58
6368,1,94,,0,0,10/17/2019 15:59
6369,1,74,,0,0,10/17/2019 16:03
6370,1,43,,0,0,10/17/2019 16:03
6371,1,83,,0,0,10/17/2019 16:07
6372,1,64,,0,0,10/17/2019 16:10
6373,1,44,,0,0,10/17/2019 16:19
6374,1,101,,0,0,10/17/2019 16:20
6375,1,102,,0,0,10/17/2019 16:20
6376,1,104,,0,0,10/17/2019 16:21
6377,1,85,,0,0,10/17/2019 16:34
6378,1,66,,0,0,10/17/2019 17:23
6379,1,62,,0,0,10/17/2019 17:30
6380,1,68,,0,0,10/17/2019 17:30
6381,1,63,,0,0,10/17/2019 17:34
6382,1,64,,0,0,10/17/2019 17:34
6383,1,74,,0,0,10/17/2019 17:35
6384,1,88,,0,0,10/17/2019 17:35
6385,1,104,,0,0,10/17/2019 17:35
6386,1,72,,0,0,10/17/2019 17:35
6387,1,46,,0,0,10/17/2019 17:35
6388,1,94,,0,0,10/17/2019 17:35
6389,1,42,,0,0,10/17/2019 17:36
6390,1,43,,0,0,10/17/2019 17:36
6391,1,44,,0,0,10/17/2019 17:36
6392,1,93,,0,0,10/17/2019 17:36
6393,1,102,,0,0,10/17/2019 17:37
6394,1,101,,0,0,10/17/2019 17:37
6395,1,111,,0,0,10/17/2019 17:49
6396,1,78,,0,0,10/17/2019 17:50
6397,1,122,,0,0,10/17/2019 17:56
6398,1,78,,0,0,10/17/2019 19:03
6399,1,111,,0,0,10/17/2019 19:07
6400,1,122,,0,0,10/17/2019 19:10
6401,1,3,,0,0,10/17/2019 19:26
6402,1,9,,0,0,10/18/2019 8:03
6403,1,41,,0,0,10/18/2019 8:03
6404,1,98,,0,0,10/18/2019 8:03
6405,1,70,,0,0,10/18/2019 8:03
6406,1,92,,0,0,10/18/2019 8:04
6407,1,56,,0,0,10/18/2019 8:04
6408,1,55,,0,0,10/18/2019 8:04
6409,1,97,,0,0,10/18/2019 8:05
6410,1,54,,0,0,10/18/2019 8:05
6411,1,77,,0,0,10/18/2019 8:05
6412,1,53,,0,0,10/18/2019 8:05
6413,1,3,,0,0,10/18/2019 8:05
6414,1,14,,0,0,10/18/2019 8:06
6415,1,106,,0,0,10/18/2019 8:08
6416,1,110,,0,0,10/18/2019 8:08
6417,1,59,,0,0,10/18/2019 8:08
6418,1,69,,0,0,10/18/2019 8:08
6419,1,60,,0,0,10/18/2019 8:10
6420,1,51,,0,0,10/18/2019 8:11
